generation,class,fitness_mean,fitness_std,n,fitness_median,fitness_q1,fitness_q3
74,0,-79.13395017816839,12.883402463162898,6,-76.21659217684515,-82.2251781625973,-69.75811513351266
75,-1,-71.64354696735563,6.955906412939746,3,-72.80043974414255,-75.3744570064309,-68.49108331667382
75,0,-79.13395017816839,12.883402463162898,6,-76.21659217684515,-82.2251781625973,-69.75811513351266
76,-1,-70.95143195008133,6.121127141999344,3,-72.60199536485985,-74.34001499906753,-68.3881306084844
76,0,-78.41433684627175,13.159776885822993,6,-74.7553441125379,-81.73557886203777,-68.67496725905438
77,-1,-70.95143195008133,6.121127141999344,3,-72.60199536485985,-74.34001499906753,-68.3881306084844
77,0,-78.41403149600744,13.160063177386421,6,-74.7553441125379,-81.73557886203777,-68.67496725905438
78,-1,-70.95143195008133,6.121127141999344,3,-72.60199536485985,-74.34001499906753,-68.3881306084844
78,0,-78.33747602321469,13.227889067807428,6,-74.7553441125379,-81.73557886203777,-68.67496725905438
79,-1,-70.95143195008133,6.121127141999344,3,-72.60199536485985,-74.34001499906753,-68.3881306084844
79,0,-78.33747602321469,13.227889067807428,6,-74.7553441125379,-81.73557886203777,-68.67496725905438
80,-1,-70.83829389521738,6.309268128423469,3,-72.60199536485985,-74.34001499906753,-68.21842352618845
80,0,-77.87954702553789,13.393353605228887,6,-74.11851567611416,-81.07945269796004,-67.98369142553003
81,-1,-70.83829389521738,6.309268128423469,3,-72.60199536485985,-74.34001499906753,-68.21842352618845
81,0,-77.85482546394168,13.414890532230984,6,-74.0443509913255,-81.07945269796004,-67.94660908313571
82,-1,-70.83432130398923,6.30760590603291,3,-72.5900775911754,-74.33405611222531,-68.21246463934622
82,0,-77.59079720080234,13.345856178341199,6,-73.95400248466993,-79.98167402048861,-67.94660908313571
83,-1,-70.82710204733267,6.30460330655551,3,-72.56841982120577,-74.3232272272405,-68.2016357543614
83,0,-77.31701605982,13.586913524276264,6,-73.95400248466993,-79.93794440196689,-67.77666252287307
84,-1,-70.82710204733267,6.30460330655551,3,-72.56841982120577,-74.3232272272405,-68.2016357543614
84,0,-77.31701605982,13.586913524276264,6,-73.95400248466993,-79.93794440196689,-67.77666252287307
85,-1,-70.82710204733267,6.30460330655551,3,-72.56841982120577,-74.3232272272405,-68.2016357543614
85,0,-77.16762209544113,13.599754378157805,6,-73.62765143715251,-79.77476887820819,-67.59391625444418
86,-1,-70.82538855639685,6.303894071486162,3,-72.56327934839825,-74.32065699083674,-68.19906551795765
86,0,-77.16762209544113,13.599754378157805,6,-73.62765143715251,-79.77476887820819,-67.59391625444418
87,-1,-70.76958526002052,6.396773209232045,3,-72.56327934839825,-74.32065699083674,-68.11536057339318
87,0,-77.03593043933697,13.580025495099353,6,-73.23257646884004,-79.57723139405195,-67.59391625444418
88,-1,-70.76958526002052,6.396773209232045,3,-72.56327934839825,-74.32065699083674,-68.11536057339318
88,0,-77.03012100300582,13.578527408187064,6,-73.23257646884004,-79.55108893056175,-67.59391625444418
89,-1,-70.76733380578686,6.395827345780982,3,-72.55652498569731,-74.31727980948625,-68.1119833920427
89,0,-76.16150365189202,13.639675353588753,6,-70.62672441549867,-78.24816290389106,-67.59391625444418
90,-1,-70.75670224972694,6.391391152792887,3,-72.52463031751752,-74.30133247539636,-68.0960360579528
90,0,-76.14895196011793,13.635543831760623,6,-70.62672441549867,-78.19168029090763,-67.59391625444418
91,-1,-70.75670224972694,6.391391152792887,3,-72.52463031751752,-74.30133247539636,-68.0960360579528
91,0,-75.90616028513392,13.817687347407272,6,-70.15497069070639,-78.19168029090763,-66.97310744180841
92,-1,-70.75070598555085,6.401368288810553,3,-72.52463031751752,-74.30133247539636,-68.08704166168867
92,0,-75.90616028513392,13.817687347407272,6,-70.15497069070639,-78.19168029090763,-66.97310744180841
93,-1,-70.7427522554678,6.398076102117216,3,-72.50076912726838,-74.2894018802718,-68.0751110665641
93,0,-75.52375401080764,12.955274389822872,6,-70.15497069070639,-78.19168029090763,-66.97310744180841
94,-1,-70.44773284655643,6.296073369034238,3,-71.61571090053424,-73.84687276690472,-67.63258195319703
94,0,-75.3078386708463,12.83905392373617,6,-69.79390568354955,-78.03331048704568,-66.85982269991487
95,-1,-70.44773284655643,6.296073369034238,3,-71.61571090053424,-73.84687276690472,-67.63258195319703
95,0,-75.27585994318775,12.82568487821873,6,-69.79390568354955,-77.88940621258226,-66.85982269991487
96,-1,-69.86374381956752,8.788334349275955,2,-69.86374381956752,-72.97088922642136,-66.75659841271367
96,0,-74.28801831131766,11.07724379367476,6,-69.26482303297459,-77.62486488729478,-66.85982269991487
97,-1,-69.86374381956752,8.788334349275955,2,-69.86374381956752,-72.97088922642136,-66.75659841271367
97,0,-73.31716858768486,9.03692643277678,6,-69.25176814217446,-77.61833744189471,-66.85982269991487
98,-1,-69.86374381956752,8.788334349275955,2,-69.86374381956752,-72.97088922642136,-66.75659841271367
98,0,-73.26712460145974,9.049997772424136,6,-69.1016361834991,-77.54327146255703,-66.85982269991487
99,-1,-69.42509100206348,8.167985585588582,2,-69.42509100206348,-72.31291000016532,-66.53727200396166
99,0,-73.2655815964487,9.05141903345377,6,-69.1016361834991,-77.54327146255703,-66.85982269991487
100,-1,-67.0479244707767,4.806164437023408,2,-67.0479244707767,-68.74716020323514,-65.34868873831826
100,0,-73.13626024519652,9.175289052849312,6,-69.1016361834991,-77.54327146255703,-66.85982269991487
101,-1,-67.03881937681297,4.819040984393595,2,-67.03881937681297,-68.74260765625327,-65.33503109737266
101,0,-73.13626024519652,9.175289052849312,6,-69.1016361834991,-77.54327146255703,-66.85982269991487
102,-1,-67.03881937681297,4.819040984393595,2,-67.03881937681297,-68.74260765625327,-65.33503109737266
102,0,-72.96780114792084,9.064520886514696,6,-69.1016361834991,-76.8490480793624,-66.85982269991487
103,-1,-67.02926441360967,4.832553742943692,2,-67.02926441360967,-68.73783017465162,-65.3206986525677
103,0,-72.92296639180834,9.096816859689731,6,-68.96996830118329,-76.83983839169426,-66.79894386739265
104,-1,-67.02926441360967,4.832553742943692,2,-67.02926441360967,-68.73783017465162,-65.3206986525677
104,0,-72.92296639180834,9.096816859689731,6,-68.96996830118329,-76.83983839169426,-66.79894386739265
105,-1,-67.02926441360967,4.832553742943692,2,-67.02926441360967,-68.73783017465162,-65.3206986525677
105,0,-72.92296639180834,9.096816859689731,6,-68.96996830118329,-76.83983839169426,-66.79894386739265
106,-1,-67.02926441360967,4.832553742943692,2,-67.02926441360967,-68.73783017465162,-65.3206986525677
106,0,-72.85779601230827,9.162196817880414,6,-68.96996830118329,-76.83983839169426,-66.79894386739265
107,-1,-67.02926441360967,4.832553742943692,2,-67.02926441360967,-68.73783017465162,-65.3206986525677
107,0,-72.85779601230827,9.162196817880414,6,-68.96996830118329,-76.83983839169426,-66.79894386739265
108,-1,-68.38334928226116,4.144565759371229,3,-70.44639593569357,-70.76895747762887,-67.02926441360967
108,0,-72.30482757243983,8.628087257913077,6,-68.96996830118329,-75.66569123725245,-66.79894386739265
109,-1,-68.38334928226116,4.144565759371229,3,-70.44639593569357,-70.76895747762887,-67.02926441360967
109,0,-72.30482757243983,8.628087257913077,6,-68.96996830118329,-75.66569123725245,-66.79894386739265
110,-1,-68.38334928226116,4.144565759371229,3,-70.44639593569357,-70.76895747762887,-67.02926441360967
110,0,-72.28417950380351,8.614237496994464,6,-68.96996830118329,-75.57277492838895,-66.79894386739265
111,-1,-68.38334928226116,4.144565759371229,3,-70.44639593569357,-70.76895747762887,-67.02926441360967
111,0,-72.27201160567724,8.606204593223273,6,-68.96996830118329,-75.51801938682073,-66.79894386739265
112,-1,-68.38334928226116,4.144565759371229,3,-70.44639593569357,-70.76895747762887,-67.02926441360967
112,0,-72.27201160567724,8.606204593223273,6,-68.96996830118329,-75.51801938682073,-66.79894386739265
113,-1,-68.38334928226116,4.144565759371229,3,-70.44639593569357,-70.76895747762887,-67.02926441360967
113,0,-72.27201160567724,8.606204593223273,6,-68.96996830118329,-75.51801938682073,-66.79894386739265
114,-1,-66.37892485239911,3.5980011775770926,3,-65.078245729978,-67.76232083283578,-64.34518931075186
114,0,-72.26233121254892,8.613615755747915,6,-68.96713191516164,-75.51801938682073,-66.75821848433682
115,-1,-66.37892485239911,3.5980011775770926,3,-65.078245729978,-67.76232083283578,-64.34518931075186
115,0,-72.20947530766028,8.565571041585857,6,-68.9409271217983,-75.50074850183057,-66.69430807685012
116,-1,-66.37608810252618,3.601275149933137,3,-65.078245729978,-67.76232083283578,-64.34093418594247
116,0,-72.19359583010727,8.555094901559945,6,-68.9409271217983,-75.42929085284197,-66.69430807685012
117,-1,-66.02642096563007,3.01101733081577,3,-65.078245729978,-67.23782012749162,-64.34093418594247
117,0,-69.50412316131185,4.719792810849461,6,-67.68400476651135,-72.32529654658083,-66.69430807685012
118,-1,-66.02642096563007,3.01101733081577,3,-65.078245729978,-67.23782012749162,-64.34093418594247
118,0,-69.44351020886461,4.661406348765991,6,-67.68400476651135,-72.05832791992266,-66.68851841749569
119,-1,-65.76667879335436,2.5786443008329547,3,-65.078245729978,-66.84895796448458,-64.34018309053594
119,0,-69.43737719074804,4.649706187094291,6,-67.68400476651135,-72.05832791992266,-66.68851841749569
120,-1,-65.73871066867422,2.5902732719664834,3,-64.9943413559376,-66.80700577746438,-64.29823090351576
120,0,-68.53939742596704,4.168720789558466,6,-67.418244130778,-68.49001312750087,-66.68851841749569
121,-1,-65.73871066867422,2.5902732719664834,3,-64.9943413559376,-66.80700577746438,-64.29823090351576
121,0,-68.53839447530333,4.169870298858954,6,-67.418244130778,-68.49001312750087,-66.68851841749569
122,-1,-65.73772897691161,2.591488169695184,3,-64.9943413559376,-66.80700577746438,-64.29675836587184
122,0,-68.53735069568586,4.170432372977003,6,-67.418244130778,-68.49001312750087,-66.68382140921703
123,-1,-65.73772897691161,2.591488169695184,3,-64.9943413559376,-66.80700577746438,-64.29675836587184
123,0,-68.53715145491495,4.170539833441778,6,-67.418244130778,-68.49001312750087,-66.68292482574796
124,-1,-65.73772897691161,2.591488169695184,3,-64.9943413559376,-66.80700577746438,-64.29675836587184
124,0,-68.46809076656125,4.252322592363028,6,-67.418244130778,-68.49001312750087,-66.68292482574796
125,-1,-65.73772897691161,2.591488169695184,3,-64.9943413559376,-66.80700577746438,-64.29675836587184
125,0,-68.46809076656125,4.252322592363028,6,-67.418244130778,-68.49001312750087,-66.68292482574796
126,-1,-65.73772897691161,2.591488169695184,3,-64.9943413559376,-66.80700577746438,-64.29675836587184
126,0,-68.34135852133927,4.305385242173416,6,-67.2950224112488,-68.42840226773626,-66.29746230154291
127,-1,-65.73772897691161,2.591488169695184,3,-64.9943413559376,-66.80700577746438,-64.29675836587184
127,0,-68.34135852133927,4.305385242173416,6,-67.2950224112488,-68.42840226773626,-66.29746230154291
128,-1,-65.73772897691161,2.591488169695184,3,-64.9943413559376,-66.80700577746438,-64.29675836587184
128,0,-68.34135852133927,4.305385242173416,6,-67.2950224112488,-68.42840226773626,-66.29746230154291
129,-1,-65.73272896024964,2.5976844198408866,3,-64.9943413559376,-66.80700577746438,-64.28925834087889
129,0,-68.34135852133927,4.305385242173416,6,-67.2950224112488,-68.42840226773626,-66.29746230154291
130,-1,-65.73272896024964,2.5976844198408866,3,-64.9943413559376,-66.80700577746438,-64.28925834087889
130,0,-68.28227510903636,4.170568961010193,6,-67.2950224112488,-68.42840226773626,-66.29746230154291
131,-1,-65.73272896024964,2.5976844198408866,3,-64.9943413559376,-66.80700577746438,-64.28925834087889
131,0,-68.25758922718059,4.190281345112422,6,-67.2950224112488,-68.39393613290893,-66.29746230154291
132,-1,-65.72449442069053,2.601232133782437,3,-64.96963773726027,-66.79465396812571,-64.27690653154022
132,0,-68.25065027187064,4.1911357511200675,6,-67.27420554531895,-68.38352769994401,-66.29746230154291
133,-1,-65.72449442069053,2.601232133782437,3,-64.96963773726027,-66.79465396812571,-64.27690653154022
133,0,-68.25065027187064,4.1911357511200675,6,-67.27420554531895,-68.38352769994401,-66.29746230154291
134,-1,-65.72449442069053,2.601232133782437,3,-64.96963773726027,-66.79465396812571,-64.27690653154022
134,0,-68.15464596679239,4.246341613880333,6,-67.23112774154467,-68.36198879805687,-65.93005963435222
135,-1,-65.71954133903766,2.6073522467430843,3,-64.96963773726027,-66.79465396812571,-64.26947690906091
135,0,-68.13655897265396,4.26756504662655,6,-67.23112774154467,-68.36198879805687,-65.93005963435222
136,-1,-65.71723902043955,2.6102017453474815,3,-64.96963773726027,-66.79465396812571,-64.26602343116375
136,0,-68.09529957262673,4.288575659838897,6,-67.16128740428505,-68.35677819732707,-65.81944327221909
137,-1,-65.71723902043955,2.6102017453474815,3,-64.96963773726027,-66.79465396812571,-64.26602343116375
137,0,-68.09529957262673,4.288575659838897,6,-67.16128740428505,-68.35677819732707,-65.81944327221909
138,-1,-65.33571222099978,2.847021429840779,3,-63.82505733894099,-66.22236376896608,-63.69373323200411
138,0,-68.09529611649361,4.2885760457113005,6,-67.1612770358857,-68.35677301312741,-65.81944327221909
139,-1,-65.33571222099978,2.847021429840779,3,-63.82505733894099,-66.22236376896608,-63.69373323200411
139,0,-68.09529611649361,4.2885760457113005,6,-67.1612770358857,-68.35677301312741,-65.81944327221909
140,-1,-65.33571222099978,2.847021429840779,3,-63.82505733894099,-66.22236376896608,-63.69373323200411
140,0,-67.46218409864902,4.601112027827959,6,-65.9717007939219,-68.03092974009083,-64.48585870691883
141,-1,-65.33571222099978,2.847021429840779,3,-63.82505733894099,-66.22236376896608,-63.69373323200411
141,0,-67.43907952268269,4.604240052620429,6,-65.9717007939219,-67.96449600313991,-64.45040978673109
142,-1,-65.33571222099978,2.847021429840779,3,-63.82505733894099,-66.22236376896608,-63.69373323200411
142,0,-67.05177938842554,4.595491983783298,6,-65.90882580884045,-66.28452038406427,-64.45040978673109
143,-1,-65.33571222099978,2.847021429840779,3,-63.82505733894099,-66.22236376896608,-63.69373323200411
143,0,-67.03556971397833,4.608408454941906,6,-65.90882580884045,-66.28452038406427,-64.41044788859024
144,-1,-65.26005398290731,2.716123727887368,3,-63.82505733894099,-66.10887641182737,-63.69373323200411
144,0,-67.03320839581163,4.602777956594217,6,-65.90882580884045,-66.28452038406427,-64.41044788859024
145,-1,-65.2489287138052,2.7266022239557564,3,-63.82505733894099,-66.10887641182737,-63.67704532835092
145,0,-66.91411214260859,4.6580584377159555,6,-65.55548192394896,-66.28452038406427,-64.2337759461445
146,-1,-65.2254797233237,2.7452093348399655,3,-63.7547103674965,-66.07370292610511,-63.641871842628674
146,0,-66.75044154229171,4.701411744294476,6,-65.07604825010313,-66.02743635648419,-64.2337759461445
147,-1,-65.2254797233237,2.7452093348399655,3,-63.7547103674965,-66.07370292610511,-63.641871842628674
147,0,-66.29503636420333,3.6114531055223065,6,-65.07604825010313,-66.02743635648419,-64.2337759461445
148,-1,-65.21663389977671,2.753439382764174,3,-63.7547103674965,-66.07370292610511,-63.628603107308194
148,0,-66.29503636420333,3.6114531055223065,6,-65.07604825010313,-66.02743635648419,-64.2337759461445
149,-1,-65.12198752869223,2.83256059293268,3,-63.50249584711989,-65.94759566591682,-63.48663355068147
149,0,-66.29503636420333,3.6114531055223065,6,-65.07604825010313,-66.02743635648419,-64.2337759461445
150,-1,-65.12198752869223,2.83256059293268,3,-63.50249584711989,-65.94759566591682,-63.48663355068147
150,0,-66.22241701698279,3.6165030912912406,6,-65.07604825010313,-65.70064929399172,-64.2337759461445
151,-1,-65.12198752869223,2.83256059293268,3,-63.50249584711989,-65.94759566591682,-63.48663355068147
151,0,-66.22241701698279,3.6165030912912406,6,-65.07604825010313,-65.70064929399172,-64.2337759461445
152,-1,-65.11867210220758,2.8354639739023404,3,-63.50249584711989,-65.94759566591682,-63.48166041095449
152,0,-66.19083883784542,3.576638687607988,6,-65.07604825010313,-65.70064929399172,-64.2337759461445
153,-1,-65.11867210220758,2.8354639739023404,3,-63.50249584711989,-65.94759566591682,-63.48166041095449
153,0,-66.0194117763596,3.6216756568129633,6,-64.82334269782982,-65.19216704790928,-64.22354196781401
154,-1,-64.8985748765745,3.046284125504029,3,-63.50249584711989,-65.94759566591682,-63.15151457250489
154,0,-66.00188574635831,3.6287499531922314,6,-64.77076460782598,-65.18193306957878,-64.20748690114259
155,-1,-64.87106221982928,3.0749448621912023,3,-63.50249584711989,-65.94759566591682,-63.110245587387055
155,0,-65.9312597990088,3.662222677847601,6,-64.55888676577743,-65.18193306957878,-64.10154798011831
156,-1,-64.86423972107767,3.0803285641664355,3,-63.48850122942004,-65.94059835706689,-63.100011839259636
156,0,-65.9312597990088,3.662222677847601,6,-64.55888676577743,-65.18193306957878,-64.10154798011831
157,-1,-64.86423972107767,3.0803285641664355,3,-63.48850122942004,-65.94059835706689,-63.100011839259636
157,0,-65.9312597990088,3.662222677847601,6,-64.55888676577743,-65.18193306957878,-64.10154798011831
158,-1,-64.86423972107767,3.0803285641664355,3,-63.48850122942004,-65.94059835706689,-63.100011839259636
158,0,-65.9312597990088,3.662222677847601,6,-64.55888676577743,-65.18193306957878,-64.10154798011831
159,-1,-64.86423972107767,3.0803285641664355,3,-63.48850122942004,-65.94059835706689,-63.100011839259636
159,0,-65.9312597990088,3.662222677847601,6,-64.55888676577743,-65.18193306957878,-64.10154798011831
160,-1,-64.86423972107767,3.0803285641664355,3,-63.48850122942004,-65.94059835706689,-63.100011839259636
160,0,-65.9312597990088,3.662222677847601,6,-64.55888676577743,-65.18193306957878,-64.10154798011831
161,-1,-64.86423972107767,3.0803285641664355,3,-63.48850122942004,-65.94059835706689,-63.100011839259636
161,0,-65.9312597990088,3.662222677847601,6,-64.55888676577743,-65.18193306957878,-64.10154798011831
162,-1,-64.86423972107767,3.0803285641664355,3,-63.48850122942004,-65.94059835706689,-63.100011839259636
162,0,-65.83681767621798,3.4336067717785177,6,-64.55888676577743,-65.18193306957878,-64.10154798011831
163,-1,-64.82959914863979,3.1170078676177453,3,-63.48850122942004,-65.94059835706689,-63.0480509806028
163,0,-65.83681767621798,3.4336067717785177,6,-64.55888676577743,-65.18193306957878,-64.10154798011831
164,-1,-64.79425534462108,3.155168336232467,3,-63.48850122942004,-65.94059835706689,-62.99503527457475
164,0,-65.83681767621798,3.4336067717785177,6,-64.55888676577743,-65.18193306957878,-64.10154798011831
165,-1,-64.79425534462108,3.155168336232467,3,-63.48850122942004,-65.94059835706689,-62.99503527457475
165,0,-65.83636800642982,3.4338461151723108,6,-64.55753775641296,-65.18193306957878,-64.10087347543606
166,-1,-64.72969050450094,3.2267125384253763,3,-63.48850122942004,-65.94059835706689,-62.89818801439455
166,0,-65.82865923742574,3.4393614385565394,6,-64.55753775641296,-65.18193306957878,-64.10087347543606
167,-1,-64.41143859459747,2.686680414058783,3,-63.48850122942004,-65.46322049221166,-62.89818801439455
167,0,-65.79394757581711,3.4579954250395537,6,-64.45867712540215,-65.17402153885621,-64.05144315993066
168,-1,-64.41143859459747,2.686680414058783,3,-63.48850122942004,-65.46322049221166,-62.89818801439455
168,0,-65.78821922087442,3.4613608101398214,6,-64.44149206057406,-65.17402153885621,-64.04285062751663
169,-1,-64.41143859459747,2.686680414058783,3,-63.48850122942004,-65.46322049221166,-62.89818801439455
169,0,-65.78821922087442,3.4613608101398214,6,-64.44149206057406,-65.17402153885621,-64.04285062751663
170,-1,-64.41143859459747,2.686680414058783,3,-63.48850122942004,-65.46322049221166,-62.89818801439455
170,0,-65.66966136284411,3.1752567234121996,6,-64.44149206057406,-65.17402153885621,-64.04285062751663
171,-1,-64.36508850102068,2.7417508597740103,3,-63.48850122942004,-65.46322049221166,-62.82866287402937
171,0,-65.4548755291377,2.6684796122125864,6,-64.44149206057406,-65.15731556348462,-64.04285062751663
172,-1,-64.36508850102068,2.7417508597740103,3,-63.48850122942004,-65.46322049221166,-62.82866287402937
172,0,-65.43091951075279,2.68731247347952,6,-64.44149206057406,-65.15731556348462,-64.04285062751663
173,-1,-64.36508850102068,2.7417508597740103,3,-63.48850122942004,-65.46322049221166,-62.82866287402937
173,0,-65.43091951075279,2.68731247347952,6,-64.44149206057406,-65.15731556348462,-64.04285062751663
174,-1,-64.36508850102068,2.7417508597740103,3,-63.48850122942004,-65.46322049221166,-62.82866287402937
174,0,-65.43091951075279,2.68731247347952,6,-64.44149206057406,-65.15731556348462,-64.04285062751663
175,-1,-64.36085720213762,2.7468401185268942,3,-63.48850122942004,-65.46322049221166,-62.8223159257048
175,0,-65.41792846475214,2.6942143072871962,6,-64.44149206057406,-65.13486634412956,-64.04285062751663
176,-1,-63.32786795199149,1.1002506136030783,3,-63.48850122942004,-63.91373661699247,-62.8223159257048
176,0,-65.39212541140141,2.696935609563155,6,-64.44149206057406,-65.01875260405129,-64.04285062751663
177,-1,-63.32786795199149,1.1002506136030783,3,-63.48850122942004,-63.91373661699247,-62.8223159257048
177,0,-65.37815590951182,2.707839496149039,6,-64.43553702839074,-65.01824650632531,-64.04037920915094
178,-1,-63.31466104631627,1.1213829644626014,3,-63.48850122942004,-63.91373661699247,-62.80250556719196
178,0,-65.35546015254064,2.7112990141597053,6,-64.43553702839074,-64.916115599955,-64.04037920915094
179,-1,-63.31466104631627,1.1213829644626014,3,-63.48850122942004,-63.91373661699247,-62.80250556719196
179,0,-65.35546015254064,2.7112990141597053,6,-64.43553702839074,-64.916115599955,-64.04037920915094
180,-1,-63.31466104631627,1.1213829644626014,3,-63.48850122942004,-63.91373661699247,-62.80250556719196
180,0,-65.35477379129593,2.711421324256205,6,-64.43553702839074,-64.91302697435378,-64.04037920915094
181,-1,-63.20654154790193,1.2966108637836786,3,-63.48850122942004,-63.91373661699247,-62.64032631957042
181,0,-65.35423969205847,2.711734666645606,6,-64.43553702839074,-64.91302697435378,-64.0379757625824
182,-1,-63.20654154790193,1.2966108637836786,3,-63.48850122942004,-63.91373661699247,-62.64032631957042
182,0,-65.33513956197352,2.7277904829052533,6,-64.43553702839074,-64.91302697435378,-64.0379757625824
183,-1,-63.20654154790193,1.2966108637836786,3,-63.48850122942004,-63.91373661699247,-62.64032631957042
183,0,-65.1870425755168,2.7770411752474393,6,-64.08291321198863,-64.63528775670858,-64.0039748537872
184,-1,-63.20654154790193,1.2966108637836786,3,-63.48850122942004,-63.91373661699247,-62.64032631957042
184,0,-65.16096049633747,2.7821239744158603,6,-64.08291321198863,-64.51791840040156,-64.0039748537872
185,-1,-63.16189912353491,1.2842961025292394,3,-63.354573956319015,-63.84677298044196,-62.57336268301991
185,0,-65.16096049633747,2.7821239744158603,6,-64.08291321198863,-64.51791840040156,-64.0039748537872
186,-1,-63.153542675322484,1.2824959016955875,3,-63.32950461168172,-63.83423830812332,-62.560828010701265
186,0,-65.16096049633747,2.7821239744158603,6,-64.08291321198863,-64.51791840040156,-64.0039748537872
187,-1,-63.153542675322484,1.2824959016955875,3,-63.32950461168172,-63.83423830812332,-62.560828010701265
187,0,-65.15513413315851,2.7680039038176525,6,-64.08291321198863,-64.51791840040156,-64.0039748537872
188,-1,-63.153542675322484,1.2824959016955875,3,-63.32950461168172,-63.83423830812332,-62.560828010701265
188,0,-65.13111726542064,2.7739408539405623,6,-64.08291321198863,-64.40984249558112,-64.0039748537872
189,-1,-63.153542675322484,1.2824959016955875,3,-63.32950461168172,-63.83423830812332,-62.560828010701265
189,0,-65.13111726542064,2.7739408539405623,6,-64.08291321198863,-64.40984249558112,-64.0039748537872
190,-1,-63.150421458988944,1.281864781492433,3,-63.3201409626811,-63.82955648362301,-62.556146186200955
190,0,-65.10837462715726,2.7856234316294497,6,-64.0821719342261,-64.40984249558112,-63.90237425936446
191,-1,-63.150421458988944,1.281864781492433,3,-63.3201409626811,-63.82955648362301,-62.556146186200955
191,0,-65.10837462715726,2.7856234316294497,6,-64.0821719342261,-64.40984249558112,-63.90237425936446
192,-1,-63.0962690573328,1.3684427359748963,3,-63.3201409626811,-63.82955648362301,-62.474917583716746
192,0,-65.10753344086665,2.786016477755605,6,-64.07964837535428,-64.40984249558112,-63.90111247992854
193,-1,-63.0962690573328,1.3684427359748963,3,-63.3201409626811,-63.82955648362301,-62.474917583716746
193,0,-65.01722363270859,2.8427005892448034,6,-64.07964837535428,-64.40984249558112,-63.53972638806769
194,-1,-63.0962690573328,1.3684427359748963,3,-63.3201409626811,-63.82955648362301,-62.474917583716746
194,0,-64.95223372204558,2.6856834148949353,6,-64.07964837535428,-64.40984249558112,-63.53972638806769
195,-1,-63.0962690573328,1.3684427359748963,3,-63.3201409626811,-63.82955648362301,-62.474917583716746
195,0,-64.95223372204558,2.6856834148949353,6,-64.07964837535428,-64.40984249558112,-63.53972638806769
196,-1,-63.0962690573328,1.3684427359748963,3,-63.3201409626811,-63.82955648362301,-62.474917583716746
196,0,-64.92125575133211,2.621597773930258,6,-64.07601515497748,-64.40984249558112,-63.527472473541245
197,-1,-63.0962690573328,1.3684427359748963,3,-63.3201409626811,-63.82955648362301,-62.474917583716746
197,0,-64.91465984085916,2.6263404271807556,6,-64.07601515497748,-64.40984249558112,-63.497790876413
198,-1,-63.0962690573328,1.3684427359748963,3,-63.3201409626811,-63.82955648362301,-62.474917583716746
198,0,-64.91465984085916,2.6263404271807556,6,-64.07601515497748,-64.40984249558112,-63.497790876413
199,-1,-63.0962690573328,1.3684427359748963,3,-63.3201409626811,-63.82955648362301,-62.474917583716746
199,0,-64.91465984085916,2.6263404271807556,6,-64.07601515497748,-64.40984249558112,-63.497790876413
200,-1,-63.0962690573328,1.3684427359748963,3,-63.3201409626811,-63.82955648362301,-62.474917583716746
200,0,-64.91465984085916,2.6263404271807556,6,-64.07601515497748,-64.40984249558112,-63.497790876413
201,-1,-63.0962690573328,1.3684427359748963,3,-63.3201409626811,-63.82955648362301,-62.474917583716746
201,0,-64.91465984085916,2.6263404271807556,6,-64.07601515497748,-64.40984249558112,-63.497790876413
202,-1,-63.0962690573328,1.3684427359748963,3,-63.3201409626811,-63.82955648362301,-62.474917583716746
202,0,-64.91465984085916,2.6263404271807556,6,-64.07601515497748,-64.40984249558112,-63.497790876413
203,-1,-63.0962690573328,1.3684427359748963,3,-63.3201409626811,-63.82955648362301,-62.474917583716746
203,0,-64.91465984085916,2.6263404271807556,6,-64.07601515497748,-64.40984249558112,-63.497790876413
204,-1,-63.0962690573328,1.3684427359748963,3,-63.3201409626811,-63.82955648362301,-62.474917583716746
204,0,-64.91465984085916,2.6263404271807556,6,-64.07601515497748,-64.40984249558112,-63.497790876413
205,-1,-63.0962690573328,1.3684427359748963,3,-63.3201409626811,-63.82955648362301,-62.474917583716746
205,0,-64.91465984085916,2.6263404271807556,6,-64.07601515497748,-64.40984249558112,-63.497790876413
206,-1,-63.0962690573328,1.3684427359748963,3,-63.3201409626811,-63.82955648362301,-62.474917583716746
206,0,-64.90355512844722,2.63456256319315,6,-64.07601515497748,-64.40984249558112,-63.497790876413
207,-1,-63.09241802877921,1.3746357618674963,3,-63.3201409626811,-63.82955648362301,-62.46914104088635
207,0,-64.88084225185807,2.6393179633194714,6,-64.07601515497748,-64.30763455092992,-63.497790876413
208,-1,-63.09241802877921,1.3746357618674963,3,-63.3201409626811,-63.82955648362301,-62.46914104088635
208,0,-64.88084225185807,2.6393179633194714,6,-64.07601515497748,-64.30763455092992,-63.497790876413
209,-1,-63.07316086482942,1.348599536572414,3,-63.3201409626811,-63.800670737698326,-62.46914104088635
209,0,-64.87126992687482,2.6426503836503588,6,-64.04729818002774,-64.29327606345504,-63.497790876413
210,-1,-63.07316086482942,1.348599536572414,3,-63.3201409626811,-63.800670737698326,-62.46914104088635
210,0,-64.87126992687482,2.6426503836503588,6,-64.04729818002774,-64.29327606345504,-63.497790876413
211,-1,-63.07316086482942,1.348599536572414,3,-63.3201409626811,-63.800670737698326,-62.46914104088635
