generation,class,fitness_mean,fitness_std,n
175,-1,-83.9819208724679,0.4655147006414848,5
175,0,-97.25500697536306,3.2898555157581324,6
176,-2,-82.64444034226055,0.17773343053019403,8
176,-1,-83.97433657293651,0.47516028099463564,5
176,0,-97.25239383894713,3.2866578226758913,6
177,-3,-82.1507959229181,0.0,1
177,-2,-82.64444034226055,0.17773343053019403,8
177,-1,-83.80962259019472,0.37032440217624973,7
177,0,-97.23054883327194,3.3189037755546607,6
178,-3,-82.12539477238232,0.0,1
178,-2,-82.64444034226055,0.17773343053019403,8
178,-1,-83.73577623698813,0.3520732219863026,9
178,0,-97.71176452731684,3.2863731329321646,7
179,-3,-82.12539477238232,0.0,1
179,-2,-82.65142237081452,0.16756868529526603,9
179,-1,-83.5358037023339,0.4893607327637657,10
179,0,-97.16062801078927,3.2716542215958384,8
180,-2,-82.6264391229145,0.24251842899534756,9
180,-1,-83.49163022309547,0.4928519472334401,10
180,0,-97.16062801078927,3.2716542215958384,8
181,-2,-82.63452307054767,0.2300731830573363,10
181,-1,-83.47040876202186,0.4878079762509895,10
181,0,-97.16058858031971,3.2716674201994103,8
182,-2,-82.63452307054767,0.2300731830573363,10
182,-1,-83.38624521158056,0.7474589112060027,5
182,0,-97.16058858031971,3.2716674201994103,8
183,-2,-82.34153863025902,0.511684129788223,2
183,-1,-83.38624521158056,0.7474589112060027,5
183,0,-97.15876201531918,3.269591874011043,8
184,-2,-82.34153863025902,0.511684129788223,2
184,-1,-83.16213992409978,0.8279070628385822,6
184,0,-97.5193734997628,3.244120517056633,9
185,-2,-82.46214373625862,0.4177883424870649,3
185,-1,-83.13980018085067,0.7791174078083636,7
185,0,-98.21373908596263,3.01903125519043,9
186,-2,-82.52244628925843,0.36181531799879235,4
186,-1,-83.13114346195287,0.6362993864248631,10
186,0,-98.21373908596263,3.01903125519043,9
187,-2,-82.52244628925843,0.36181531799879235,4
187,-1,-83.14964784547446,0.9540118203187035,5
187,0,-98.06449501288682,3.118939050438936,12
188,-2,-81.49506265978047,1.7047511765946244,2
188,-1,-82.97194038896252,0.9579094337388697,6
188,0,-98.39874792180466,2.992175557914669,14
189,-2,-81.49506265978047,1.7047511765946244,2
189,-1,-83.12578807504109,0.988223599841451,5
189,0,-98.64943760349304,2.8685555581224484,16
190,-2,-81.49506265978047,1.7047511765946244,2
190,-1,-83.12578807504109,0.988223599841451,5
190,0,-96.38319829938571,3.1618133396098145,7
191,-2,-81.49506265978047,1.7047511765946244,2
191,-1,-83.11491898489867,0.9888428332162997,5
191,0,-95.9744450954659,3.1473075963712067,8
192,-2,-81.48435826882388,1.6896128817268707,2
192,-1,-83.07568794044934,1.0480337221077671,5
192,0,-96.90999233375794,3.108123950322494,6
193,-2,-81.48435826882388,1.6896128817268707,2
193,-1,-83.07568794044934,1.0480337221077671,5
193,0,-97.40651822865149,3.126680000507331,7
194,-2,-81.48435826882388,1.6896128817268707,2
194,-1,-83.07109426108772,0.937457389687933,6
194,0,-97.53400536962994,2.8879351513920577,9
195,-2,-81.48435826882388,1.6896128817268707,2
195,-1,-82.74940373969456,0.6536709122820388,6
195,0,-97.15903069302036,2.9697717128506302,10
196,-2,-82.08172663194848,1.194736726249212,4
196,-1,-82.74940373969456,0.6536709122820388,6
196,0,-97.395839440751,3.0394409133323053,13
197,-2,-82.08172663194848,1.194736726249212,4
197,-1,-82.82256832183518,0.5707855249237559,8
197,0,-97.99062396159735,2.8882883099070478,18
198,-2,-82.2012003045734,1.068605014043518,5
198,-1,-82.82256832183518,0.5707855249237559,8
198,0,-98.1166792056192,2.8601856324178234,19
199,-2,-82.28084941965669,0.9754984520912634,6
199,-1,-82.83284720966509,0.5701366547355833,9
199,0,-98.44153746222445,2.843256551943453,26
200,-2,-82.33774164471617,0.9031360742431059,7
200,-1,-82.85428257196477,0.5416711355609507,10
200,0,-99.0079295820429,2.525360306267628,27
201,-2,-82.33774164471617,0.9031360742431059,7
201,-1,-82.9212584057685,0.5835663124713029,11
201,0,-99.14812876289362,2.251070126592686,31
202,-2,-82.38041081351078,0.8448064408634318,8
202,-1,-82.75549640522725,0.6921972358688774,10
202,0,-99.23098192528641,2.1622720636132424,37
203,-2,-81.46349528433846,1.660108166116017,2
203,-1,-82.7820990833229,0.6625768176676133,11
203,0,-99.24014576137984,2.1321912804706438,41
204,-2,-81.46349528433846,1.660108166116017,2
204,-1,-82.70596270082417,0.7048951416352932,13
204,0,-99.29342612587439,2.095073507224207,43
205,-2,-81.29741800779661,1.4252394292285329,2
205,-1,-82.73676961160453,0.8410711135841437,13
205,0,-99.36465965666603,2.0423166895443767,46
206,-2,-81.29741800779661,1.4252394292285329,2
206,-1,-82.67514244983298,0.847512890684814,15
206,0,-99.36147978375227,2.026387159612555,50
207,-2,-81.29741800779661,1.4252394292285329,2
207,-1,-82.67514244983298,0.847512890684814,15
207,0,-99.377988158827,2.0107361717767063,51
208,-2,-81.29741800779661,1.4252394292285329,2
208,-1,-82.76433526833746,0.8120601205401511,15
208,0,-96.39331509614921,2.023281443831648,13
209,-2,-81.29741800779661,1.4252394292285329,2
209,-1,-82.79772239727183,0.7654372626748963,17
209,0,-96.64083623024307,2.1410162920003977,15
210,-2,-81.29741800779661,1.4252394292285329,2
210,-1,-82.8454182957495,0.6920022384810048,21
210,0,-96.64083623024307,2.1410162920003977,15
211,-2,-81.29741800779661,1.4252394292285329,2
211,-1,-82.90133762499919,0.592072107633172,29
211,0,-96.8701609969803,2.2783407497320076,16
212,-2,-81.29741800779661,1.4252394292285329,2
212,-1,-82.91509902243172,0.5643712740888516,32
212,0,-96.83847324618473,2.382260447321215,19
213,-2,-81.25654960396476,1.4830360802000622,2
213,-1,-82.83813791531497,0.6450288633024596,37
213,0,-96.16973393210826,1.8885919995820044,17
214,-2,-81.25654960396476,1.4830360802000622,2
214,-1,-82.02910605783235,1.1706595356650142,8
214,0,-96.52649643946023,1.8984237781480637,19
215,-2,-81.25654960396476,1.4830360802000622,2
215,-1,-82.03438768677769,1.0951663528098574,9
215,0,-96.50632349552635,1.8481192555657708,20
216,-2,-81.25654960396476,1.4830360802000622,2
216,-1,-82.18392150633377,1.0917565503644908,11
216,0,-96.46941361623766,1.7681181453863484,22
217,-2,-81.25654960396476,1.4830360802000622,2
217,-1,-82.30125769950729,0.9675104761519285,12
217,0,-96.21183777312464,1.3583255855350922,23
218,-2,-81.25654960396476,1.4830360802000622,2
218,-1,-82.45826316373281,1.2834461163036444,7
218,0,-96.20756911263092,1.3698003699294736,23
219,-2,-81.25654960396476,1.4830360802000622,2
219,-1,-82.45826316373281,1.2834461163036444,7
219,0,-96.20486307406037,1.3397567799384784,24
220,-2,-81.60610456031601,1.2108938888758056,3
220,-1,-82.3056513311906,1.2642142902053197,8
220,0,-96.20007546735863,1.2851608566013835,26
221,-2,-81.78088203849165,1.048664869053783,4
221,-1,-82.3056513311906,1.2642142902053197,8
221,0,-96.20007546735863,1.2851608566013835,26
222,-2,-81.87667998808102,0.9582322390231289,5
222,-1,-81.84399029818452,1.1128056050319846,6
222,0,-96.37759718837579,1.382551532758267,30
223,-2,-81.2255727641529,1.5033524555345292,2
223,-1,-81.66019251303783,0.9377689202818306,8
223,0,-96.19136651266594,1.2121282615003979,29
224,-2,-81.2255727641529,1.5033524555345292,2
224,-1,-81.9103931577234,1.1534306668007235,5
224,0,-96.18974176847499,1.1910794067985806,30
225,-2,-81.2255727641529,1.5033524555345292,2
225,-1,-82.1616500203302,1.22776912305546,6
225,0,-96.27427368408193,1.2536328099223246,32
226,-2,-81.22363252960744,1.5006085495261527,2
226,-1,-82.11618301613476,1.1181588560938598,7
226,0,-96.26652959601464,1.2154569667553141,34
227,-2,-81.22363252960744,1.5006085495261527,2
227,-1,-82.11618301613476,1.1181588560938598,7
227,0,-96.18226209458956,1.115394722613184,34
228,-2,-81.21375775278838,1.4866435062232346,2
228,-1,-82.10823439687849,1.035458040500456,8
228,0,-96.24828356027732,1.1281468526192562,39
229,-2,-81.21375775278838,1.4866435062232346,2
229,-1,-82.22362396135316,0.9628553913966782,11
229,0,-96.36601656425582,1.2195173145620548,43
230,-2,-81.21375775278838,1.4866435062232346,2
230,-1,-82.36951015002859,0.9339435594875304,15
230,0,-96.41173068530205,1.2379881326867883,46
231,-2,-81.21375775278838,1.4866435062232346,2
231,-1,-82.33222590438812,0.8799413216008378,17
231,0,-96.48420577185169,1.2568839575874569,52
232,-2,-81.21375775278838,1.4866435062232346,2
232,-1,-81.97219516220713,0.5854932527231776,15
232,0,-96.14533096088273,0.8748393443204712,48
233,-2,-81.21375775278838,1.4866435062232346,2
233,-1,-81.94156544078594,0.5516839936658211,19
233,0,-96.13001630648843,0.8054636653714176,50
234,-2,-81.21375775278838,1.4866435062232346,2
234,-1,-81.60220385778737,0.9245333527973173,7
234,0,-96.1311624774384,0.7672767697411678,55
235,-2,-81.21375775278838,1.4866435062232346,2
235,-1,-81.64104921846302,0.862974374490019,8
235,0,-96.18663326539951,0.809895051706139,59
236,-2,-81.21375775278838,1.4866435062232346,2
236,-1,-81.50826033518001,0.9001834048459652,9
236,0,-96.1436818696646,1.1995378181881313,64
237,-2,-81.21375775278838,1.4866435062232346,2
237,-1,-81.59390003342759,1.0217381663361438,10
237,0,-96.19673509683807,1.2109524309910227,67
238,-2,-81.21375775278838,1.4866435062232346,2
238,-1,-81.74467817827927,1.0936578579320413,11
238,0,-96.07181135708062,1.1269067096101635,65
239,-2,-81.1876328708912,1.5235896685176302,2
239,-1,-81.97473240328326,1.068937823857269,15
239,0,-96.04585939602211,1.1051519541569426,65
240,-2,-81.1876328708912,1.5235896685176302,2
240,-1,-81.87068314808133,1.200560918318676,13
240,0,-96.04874789724347,1.0884048775464148,67
241,-2,-81.1876328708912,1.5235896685176302,2
241,-1,-81.97091294555956,1.212896484332835,14
241,0,-96.04874789724347,1.0884048775464148,67
242,-2,-81.1876328708912,1.5235896685176302,2
242,-1,-82.11779893693588,1.2468416196061731,16
242,0,-96.04987244882133,1.0713343990255952,69
243,-2,-81.1827982733563,1.5304268219201296,2
243,-1,-82.27365316242837,1.2242528448903651,16
243,0,-96.05913925575808,1.0663650356015686,70
244,-2,-81.1827982733563,1.5304268219201296,2
244,-1,-82.18865510005661,1.1294833693590185,21
244,0,-96.06031509985921,1.0587671025440326,71
245,-2,-80.69926560904878,2.214245273634188,2
245,-1,-82.23798442790752,1.1262850097725798,22
245,0,-96.01407388632593,1.0920343970255315,73
246,-2,-80.69926560904878,2.214245273634188,2
246,-1,-81.42236792576601,0.7380925842412792,14
246,0,-95.97641304589763,1.1318834085850378,74
247,-2,-80.69926560904878,2.214245273634188,2
247,-1,-81.47491314086534,0.6755177607686583,17
247,0,-95.97862919444484,1.12437334793727,75
248,-2,-80.69926560904878,2.214245273634188,2
248,-1,-81.52778057097281,0.6071807380554689,22
248,0,-95.94502578525886,1.1531558908871806,77
249,-2,-81.22116822511445,1.8079236952576958,3
249,-1,-81.54380920211358,0.5827171554270391,24
249,0,-95.94615754167341,1.1450832447970927,78
250,-2,-81.48211953314728,1.565707848196999,4
250,-1,-81.24764401962403,0.9046576972827632,9
250,0,-95.9403237698563,1.0999194354458892,81
251,-2,-81.48211953314728,1.565707848196999,4
251,-1,-81.2330701950777,0.8507831935559235,10
251,0,-96.04564317949502,0.9739171312294788,79
252,-2,-81.48211953314728,1.565707848196999,4
252,-1,-81.2330701950777,0.8507831935559235,10
252,0,-96.04564317949502,0.9739171312294788,79
253,-2,-81.48211953314728,1.565707848196999,4
253,-1,-81.2330701950777,0.8507831935559235,10
253,0,-96.05157736488539,0.9691879226187751,80
254,-2,-81.48211953314728,1.565707848196999,4
254,-1,-81.26099744711857,0.7797370965891854,12
254,0,-96.01486516771537,1.0199894040057151,80
255,-2,-81.48211953314728,1.565707848196999,4
255,-1,-81.26099744711857,0.7797370965891854,12
255,0,-96.04062874564497,0.9883212740352133,78
256,-2,-81.63869031796699,1.4004116725893665,5
256,-1,-81.21249027341166,0.7369685538603634,13
256,0,-96.03672064696593,1.0008199204296913,76
257,-2,-81.63869031796699,1.4004116725893665,5
257,-1,-81.21249027341166,0.7369685538603634,13
257,0,-96.0346457408625,1.0004148110126079,76
258,-2,-81.81762835776092,1.1835638834603794,7
258,-1,-81.20635147995701,0.7032800405528747,14
258,0,-95.99285464007637,1.0603858201012375,76
259,-2,-81.87354649519654,1.107122636817096,8
259,-1,-81.34110552179,0.8553676518103165,15
259,0,-95.99362495562333,1.0498753731869739,77
260,-2,-81.87354649519654,1.107122636817096,8
260,-1,-81.28080920575623,0.9894194449012488,15
260,0,-95.99362495562333,1.0498753731869739,77
261,-2,-81.95183188760639,0.990240590140736,10
261,-1,-81.30290643907686,0.9599479424838311,16
261,0,-96.03629681671845,0.9905786524881652,77
262,-2,-81.95183188760639,0.990240590140736,10
262,-1,-81.20856740341091,1.0257264649453701,16
262,0,-96.03775949986665,0.9907716171168849,77
263,-2,-81.95183188760639,0.990240590140736,10
263,-1,-81.20856740341091,1.0257264649453701,16
263,0,-95.24465811163311,2.9196202567196408,9
264,-2,-80.69697504059914,2.211005920667156,2
264,-1,-81.20820167928133,1.0255765350039443,16
264,0,-95.4932513686745,2.5469322245909067,12
265,-2,-80.69697504059914,2.211005920667156,2
265,-1,-81.57315427004752,1.644242315264901,8
265,0,-95.54869917631123,2.451671740563372,13
266,-2,-80.69697504059914,2.211005920667156,2
266,-1,-81.00926565263703,1.2561297162734608,7
266,0,-95.73903823522956,2.0840564601135476,18
267,-2,-80.69697504059914,2.211005920667156,2
267,-1,-81.1146614078657,1.0838226572741636,10
267,0,-95.80739251961968,1.9291805429562072,21
268,-2,-81.21811413384825,1.805278774635686,3
268,-1,-81.1146614078657,1.0838226572741636,10
268,0,-95.86378372118003,1.8054143918571206,24
269,-2,-81.21811413384825,1.805278774635686,3
269,-1,-81.19549266902399,0.9983652792355527,12
269,0,-95.92303661478431,1.7921167356160033,25
270,-2,-81.47868368047281,1.5634172797473493,4
270,-1,-81.2763239301823,0.9006381509574337,15
270,0,-95.81952550910145,1.8174361121986162,27
271,-2,-81.47868368047281,1.5634172797473493,4
271,-1,-80.78927882570788,1.338996976746291,6
271,0,-95.91960934937038,1.6000382947728897,35
272,-2,-81.00965849654861,1.7126378218219769,5
272,-1,-80.78927882570788,1.338996976746291,6
272,0,-95.91244800774393,1.517190796502488,38
273,-2,-81.00965849654861,1.7126378218219769,5
273,-1,-80.82882006787824,1.2268001692504993,7
273,0,-95.88078380786938,1.4834208598963896,44
274,-2,-81.00965849654861,1.7126378218219769,5
274,-1,-80.82882006787824,1.2268001692504993,7
274,0,-95.85110895994119,1.471550023165031,49
275,-2,-81.00965849654861,1.7126378218219769,5
275,-1,-80.82882006787824,1.2268001692504993,7
275,0,-95.88185712387788,1.417988063689779,53
276,-2,-80.17403410599258,1.8021578938574212,3
276,-1,-80.94058247257217,1.0934388724085446,9
276,0,-95.89555403326789,1.3932995908974724,55
277,-2,-80.17403410599258,1.8021578938574212,3
277,-1,-80.94058247257217,1.0934388724085446,9
277,0,-95.93969265346233,1.30561062669056,63
278,-2,-80.17403410599258,1.8021578938574212,3
278,-1,-80.94058247257217,1.0934388724085446,9
278,0,-95.98811981465118,1.252900637815552,70
279,-2,-80.17403410599258,1.8021578938574212,3
279,-1,-80.82051017959718,1.201444981362229,8
279,0,-96.0061466358146,1.211736832345194,75
280,-2,-80.17120169179339,1.7972520085563473,3
280,-1,-80.82051017959718,1.201444981362229,8
280,0,-95.97661173474503,1.2316722740180626,79
281,-2,-80.17120169179339,1.7972520085563473,3
281,-1,-80.84779432863085,1.126825679034632,9
281,0,-95.99268142178461,1.2185575171977558,81
282,-2,-80.17120169179339,1.7972520085563473,3
282,-1,-80.65979539837392,1.5625194590595184,5
282,0,-96.01657721597049,1.1643626050159153,89
283,-2,-80.17120169179339,1.7972520085563473,3
283,-1,-80.65979539837392,1.5625194590595184,5
283,0,-96.13839067974699,1.0717718498283857,85
284,-2,-80.17120169179339,1.7972520085563473,3
284,-1,-80.65979539837392,1.5625194590595184,5
284,0,-96.13759717208144,1.077724011486588,85
285,-2,-80.17120169179339,1.7972520085563473,3
285,-1,-80.80975915819188,1.4450288659760968,6
285,0,-94.74593019389668,3.7853664223455388,7
286,-2,-80.17120169179339,1.7972520085563473,3
286,-1,-80.91687612949042,1.3492252116312364,7
286,0,-94.74593019389668,3.7853664223455388,7
287,-2,-80.17120169179339,1.7972520085563473,3
287,-1,-80.96934270781995,1.4156642799124812,9
287,0,-94.74593019389668,3.7853664223455388,7
288,-2,-80.17120169179339,1.7972520085563473,3
288,-1,-81.02836623276612,1.34768866797514,10
288,0,-93.91985739149096,4.21202674495465,8
289,-2,-80.16549262495981,1.7873636147367824,3
289,-1,-81.11690152018538,1.2364425707797992,12
289,0,-93.91985739149096,4.21202674495465,8
290,-2,-80.16549262495981,1.7873636147367824,3
290,-1,-81.22735773003151,1.2489990035023877,13
290,0,-93.54868691973505,4.094316891694909,9
291,-2,-80.16549262495981,1.7873636147367824,3
291,-1,-81.33787071305844,1.2072411972109183,15
291,0,-93.81745096677751,3.952615402003312,10
292,-2,-80.16549262495981,1.7873636147367824,3
292,-1,-81.26380066846907,1.0166287792802242,18
292,0,-93.30107794931146,4.122366273073674,11
293,-2,-80.16549262495981,1.7873636147367824,3
293,-1,-81.34661830933662,0.8662899741547135,25
293,0,-92.8865063849207,4.096546026421759,10
294,-2,-79.90750890893281,1.5479022961620366,4
294,-1,-81.37548620503559,0.7696166832007061,32
294,0,-92.8865063849207,4.096546026421759,10
295,-2,-79.90750890893281,1.5479022961620366,4
295,-1,-81.40455332381129,0.7077340611662036,38
295,0,-93.19103556721515,4.015425091256338,11
296,-2,-79.90750890893281,1.5479022961620366,4
296,-1,-81.43935477214139,0.6247974781330672,49
296,0,-93.4353091050493,3.775199815461883,14
297,-2,-79.7527186793166,1.3844859026985308,5
297,-1,-81.42728058541279,0.606797459783703,53
297,0,-93.92366154174235,3.572504397685619,17
298,-2,-79.7527186793166,1.3844859026985308,5
298,-1,-81.444631060412,0.5666895321849592,61
298,0,-93.92366154174235,3.572504397685619,17
299,-2,-79.7527186793166,1.3844859026985308,5
299,-1,-81.46670237380046,0.5654623119279794,65
299,0,-94.70338414651766,2.9487327510877654,19
300,-2,-79.65481965731263,1.0989165668500642,10
300,-1,-80.88739188399943,1.4124732457958835,18
300,0,-94.78003130869976,2.853184152979796,40
